Filename,Compared Field,Compared Value,FBID,Difference,Absolute Difference,Prefix Match,Suffix Match,Matching Percentage
613489915_10164320184686834_3342349054195710670_n.jpg,part2,10164320184686834,10164320180836834,3850000,3850000,10,4,82.35
662346297_10164730313106834_2322719041175006218_n.jpg,part2,10164730313106834,10164730313101834,5000,5000,13,3,94.12
733642405_879271731917963_2348014825969176307_n.png,part2,879271731917963,10165168279491834,-9285896547573871,9285896547573871,0,0,13.33
592923937_10164132346791834_5079270676424729988_n.jpg,part2,10164132346791834,10164132346786834,5000,5000,12,3,88.24
726808907_1465530118662028_5582042818324271624_n.png,part2,1465530118662028,10165106005121834,-8699575886459806,8699575886459806,1,0,25.00
680262446_10164851169321834_5717327931878433991_n.jpg,part2,10164851169321834,10164851169311834,10000,10000,12,4,94.12
701446157_10164962958371834_3236551390792217556_n.jpg,part2,10164962958371834,10164962958361834,10000,10000,12,4,94.12
718206121_973712372298943_2040307978858634683_n.png,part2,973712372298943,10165050613231834,-9191338240932891,9191338240932891,0,0,0.00
645428194_10164566585591834_6234681924543123867_n.jpg,part2,10164566585591834,10164566585586834,5000,5000,12,3,88.24
710782173_10165035287586834_4072075115634632786_n.jpg,part2,10165035287586834,10165035287581834,5000,5000,13,3,94.12
511172975_10163304752836834_5397191339722625350_n.jpg,part2,10163304752836834,10163304752826834,10000,10000,12,4,94.12
615965119_10164366315846834_754019359462568835_n.jpg,part2,10164366315846834,10164366315836834,10000,10000,12,4,94.12
669958459_10164789018386834_7411758457539558463_n.jpg,part2,10164789018386834,10164789018381834,5000,5000,13,3,94.12
584306608_10164063250036834_3625060529152450859_n.jpg,part2,10164063250036834,10164063250031834,5000,5000,13,3,94.12
666432401_10164767996466834_7603587448030124036_n.jpg,part2,10164767996466834,10164767996451834,15000,15000,12,3,88.24
615306157_10164320179151834_1464645542111169994_n.jpg,part2,10164320179151834,10164320179146834,5000,5000,12,3,88.24
645706246_10164586545146834_6360878095760464724_n.jpg,part2,10164586545146834,10164586545141834,5000,5000,13,3,94.12
524517926_10163549218031834_7884388876482289376_n.jpg,part2,10163549218031834,10163549218026834,5000,5000,12,3,88.24
710288769_10165036009551834_7286602747466783645_n.jpg,part2,10165036009551834,10165036009546834,5000,5000,12,3,88.24
711135981_10165035279826834_2509060777029529401_n.jpg,part2,10165035279826834,10165035279811834,15000,15000,12,3,88.24
627679570_10164442650356834_8158333895483671379_n.jpg,part2,10164442650356834,10164442650351834,5000,5000,13,3,94.12
614300638_10164328958006834_7570476038796566806_n.jpg,part2,10164328958006834,10164328957996834,10000,10000,10,4,82.35
611254151_10164283220336834_4433429017416443028_n.jpg,part2,10164283220336834,10164283220326834,10000,10000,12,4,94.12
562388962_10163917983621834_3244014366937513767_n.jpg,part2,10163917983621834,10163917983606834,15000,15000,12,3,88.24
615523272_10164332833571834_6174139146151037254_n.jpg,part2,10164332833571834,10164332833561834,10000,10000,12,4,94.12
561778457_10163895493951834_2126928578294382301_n.jpg,part2,10163895493951834,10163895493946834,5000,5000,12,3,88.24
577165925_10164021310276834_1827148874682796961_n.jpg,part2,10164021310276834,10164021310271834,5000,5000,13,3,94.12
508484489_10163300334486834_6970848632717251781_n.jpg,part2,10163300334486834,10163300334481834,5000,5000,13,3,94.12
619245972_10164395205806834_5511020071834207246_n.jpg,part2,10164395205806834,10164395205796834,10000,10000,11,4,88.24
633366813_10164490882511834_8741929802685610233_n.jpg,part2,10164490882511834,10164490882506834,5000,5000,12,3,88.24
572526644_10163968054921834_8910842611394155417_n.jpg,part2,10163968054921834,10163968054911834,10000,10000,12,4,94.12
675892179_10164819479406834_8162666619324746351_n.jpg,part2,10164819479406834,10164819479401834,5000,5000,13,3,94.12
707023407_10164990930496834_3187146131944990030_n.jpg,part2,10164990930496834,10164990930486834,10000,10000,12,4,94.12
584754343_10164063360996834_5465530670389879280_n.jpg,part2,10164063360996834,10164063360991834,5000,5000,13,3,94.12
471331329_10162644657826834_931761371113997789_n.jpg,part2,10162644657826834,10162644657821834,5000,5000,13,3,94.12
648360524_10164593525131834_5463402922908104208_n.jpg,part2,10164593525131834,10164593525116834,15000,15000,12,3,88.24
668570262_10164774319086834_6202207358851834396_n.jpg,part2,10164774319086834,10164774319081834,5000,5000,13,3,94.12
676692867_10164841250371834_1313628944412173012_n.jpg,part2,10164841250371834,10164841250361834,10000,10000,12,4,94.12
662198642_10164740875386834_1778320814394264180_n.jpg,part2,10164740875386834,10164740875376834,10000,10000,12,4,94.12
618807260_10164370259361834_4367870939150372833_n.jpg,part2,10164370259361834,10164370259351834,10000,10000,12,4,94.12
634316530_10164477148151834_165271499085893811_n.jpg,part2,10164477148151834,10164477148146834,5000,5000,12,3,88.24
612319843_10164308576916834_4003866292875828260_n.jpg,part2,10164308576916834,10164308576911834,5000,5000,13,3,94.12
734171745_3468558693304461_5925031328416268066_n.png,part2,3468558693304461,10165162704691834,-6696604011387373,6696604011387373,0,0,6.25
623129762_10164389001346834_6170175783903734546_n.jpg,part2,10164389001346834,10164389001336834,10000,10000,12,4,94.12
557701156_10163848408526834_8388736821305805007_n.jpg,part2,10163848408526834,10163848408521834,5000,5000,13,3,94.12
619095607_10164368879606834_7569554999211074482_n.jpg,part2,10164368879606834,10164368879601834,5000,5000,13,3,94.12
632763533_10164490890161834_5712293561942319772_n.jpg,part2,10164490890161834,10164490890141834,20000,20000,12,4,94.12
559965094_10163872480546834_6949132937499247386_n.jpg,part2,10163872480546834,10163872480541834,5000,5000,13,3,94.12
587552434_10164128313371834_2720779728525312444_n.jpg,part2,10164128313371834,10164128313366834,5000,5000,12,3,88.24
610662934_10164283418641834_4563288563914228670_n.jpg,part2,10164283418641834,10164283418636834,5000,5000,12,3,88.24
734178944_1569850227839915_5543387341276530223_n.png,part2,1569850227839915,10165160996576834,-8595310768736919,8595310768736919,1,0,6.25
625476946_10164442407136834_8599057724896130872_n.jpg,part2,10164442407136834,10164442407131834,5000,5000,13,3,94.12
702670308_10164966500896834_5135768005885537989_n.jpg,part2,10164966500896834,10164966500891834,5000,5000,13,3,94.12
678657738_10164840042771834_1599616848731461597_n.jpg,part2,10164840042771834,10164840042766834,5000,5000,12,3,88.24
701214050_10164942684701834_1513766863546680642_n.jpg,part2,10164942684701834,10164942684691834,10000,10000,11,4,88.24
489863269_10162967140021834_7898464188362000175_n.jpg,part2,10162967140021834,10162967140011834,10000,10000,12,4,94.12
518123973_10163491495671834_7275196229007738387_n.jpg,part2,10163491495671834,10163491495661834,10000,10000,12,4,94.12
729991833_2400067623737668_1525594609082423691_n.png,part2,2400067623737668,10165124672006834,-7765057048269166,7765057048269166,0,0,6.25
616134655_10164359604506834_6800306080420165470_n.jpg,part2,10164359604506834,10164359604471834,35000,35000,11,3,82.35
589318187_10164101095051834_5321611039887815723_n.jpg,part2,10164101095051834,10164101095036834,15000,15000,12,3,88.24
710756139_10165011118381834_9051788553126339724_n.jpg,part2,10165011118381834,10165011118356834,25000,25000,12,3,88.24
616337934_10164342147726834_8015790414703753180_n.jpg,part2,10164342147726834,10164342147721834,5000,5000,13,3,94.12
659792649_10164739734366834_2463118684009910891_n.jpg,part2,10164739734366834,10164739734356834,10000,10000,12,4,94.12
641274924_10164547270101834_6930188564422883377_n.jpg,part2,10164547270101834,10164547270081834,20000,20000,11,4,88.24
691072710_10164900528286834_6339588989730304633_n.jpg,part2,10164900528286834,10164900528266834,20000,20000,12,4,94.12
566794204_10163918405066834_2216185567237525919_n.jpg,part2,10163918405066834,10163918405061834,5000,5000,13,3,94.12
728570138_2217596205692874_4866262338674626972_n.png,part2,2217596205692874,10165124761666834,-7947528555973960,7947528555973960,0,1,12.50
690650247_10164918623436834_611910077126912936_n.jpg,part2,10164918623436834,10164918623426834,10000,10000,12,4,94.12
682250811_10164862898366834_4742407068668954348_n.jpg,part2,10164862898366834,10164862898356834,10000,10000,12,4,94.12
641420119_10164545048911834_5711503812211895716_n.jpg,part2,10164545048911834,10164545048906834,5000,5000,12,3,88.24
617067541_10164374193271834_8071937658997507992_n.jpg,part2,10164374193271834,10164374193266834,5000,5000,12,3,88.24
723838783_4455118351434575_556879763627130285_n.png,part2,4455118351434575,10165092593661834,-5709974242227259,5709974242227259,0,0,6.25
589954269_10164111948436834_6583132036008022311_n.webp,part2,10164111948436834,10164111948426834,10000,10000,12,4,94.12
679035952_10164846692666834_7948790615245761960_n.jpg,part2,10164846692666834,10164846692661834,5000,5000,13,3,94.12
652990276_10164654922411834_4917734010677449852_n.jpg,part2,10164654922411834,10164654922406834,5000,5000,12,3,88.24
636773374_10164496092381834_8611879106804859230_n.jpg,part2,10164496092381834,10164496092371834,10000,10000,12,4,94.12
594072035_10164137355046834_3376449054314212844_n.jpg,part2,10164137355046834,10164137355036834,10000,10000,12,4,94.12
602379727_10164209787066834_5087321686338645072_n.jpg,part2,10164209787066834,10164209787056834,10000,10000,12,4,94.12
610815636_10164283417856834_5695928992293945262_n.jpg,part2,10164283417856834,10164283417841834,15000,15000,12,3,88.24
603101536_10164238863996834_640188887893301605_n.jpg,part2,10164238863996834,10164238863986834,10000,10000,12,4,94.12
616372086_10164355604796834_5223249863967870815_n.jpg,part2,10164355604796834,10164355604781834,15000,15000,12,3,88.24
699479715_10164947479106834_7960549754212131361_n.jpg,part2,10164947479106834,10164947479101834,5000,5000,13,3,94.12
472582037_10162680240656834_4220089630492983347_n.jpg,part2,10162680240656834,10162680240641834,15000,15000,12,3,88.24
695762081_10164923435076834_5551056503974123292_n.jpg,part2,10164923435076834,10164923435066834,10000,10000,12,4,94.12
615201444_10164331954951834_3957919874669699341_n.jpg,part2,10164331954951834,10164331954946834,5000,5000,12,3,88.24
554577729_10163816433216834_3431393455348755717_n.jpg,part2,10163816433216834,10163816433211834,5000,5000,13,3,94.12
473221267_10162683297496834_4742435645269309659_n.jpg,part2,10162683297496834,10162683297491834,5000,5000,13,3,94.12
586343700_10164078769336834_4580208867543065905_n.jpg,part2,10164078769336834,10164078769311834,25000,25000,12,3,88.24
540963181_10163689201671834_1637773005225763562_n.jpg,part2,10163689201671834,10163689201666834,5000,5000,12,3,88.24
710781915_10165041267981834_339360882341981778_n.jpg,part2,10165041267981834,10165041267976834,5000,5000,12,3,88.24
653704351_10164671367186834_4404997277826453127_n.jpg,part2,10164671367186834,10164671367181834,5000,5000,13,3,94.12
574424710_10163981552201834_8957289865499972305_n.jpg,part2,10163981552201834,10163981552196834,5000,5000,11,3,82.35
635081674_10164505904661834_5823602627525565464_n.jpg,part2,10164505904661834,10164505904646834,15000,15000,12,3,88.24
557610838_10163831024861834_7912780072500053272_n.jpg,part2,10163831024861834,10163831024856834,5000,5000,12,3,88.24
597819396_10164170869651834_6061229773554236904_n.jpg,part2,10164170869651834,10164170869646834,5000,5000,12,3,88.24
728094403_1637048420728831_1346874521877639984_n.png,part2,1637048420728831,10165122565966834,-8528074145238003,8528074145238003,1,0,6.25
702084098_10164952568556834_902489367954937801_n.jpg,part2,10164952568556834,10164952568541834,15000,15000,12,3,88.24
573295958_10163969189856834_2378704436013481761_n.jpg,part2,10163969189856834,10163969189851834,5000,5000,13,3,94.12
574574219_10163986134666834_6226005987858923004_n.jpg,part2,10163986134666834,10163986134661834,5000,5000,13,3,94.12
702621314_10164967675116834_1059529537242768998_n.jpg,part2,10164967675116834,10164967675111834,5000,5000,13,3,94.12
679001518_10164860810921834_5397769016779141641_n.jpg,part2,10164860810921834,10164860810916834,5000,5000,12,3,88.24
665926749_10164762403961834_8646553450485676426_n.jpg,part2,10164762403961834,10164762403946834,15000,15000,12,3,88.24
583872887_10164066211496834_7541057996216000306_n.jpg,part2,10164066211496834,10164066211481834,15000,15000,12,3,88.24
525567435_10163564185656834_2520872213283215537_n.jpg,part2,10163564185656834,10163564185641834,15000,15000,12,3,88.24
654099281_10164667367886834_5924471672132432779_n.jpg,part2,10164667367886834,10164667367871834,15000,15000,12,3,88.24
668981391_10164791698161834_999067798343719691_n.jpg,part2,10164791698161834,10164791698151834,10000,10000,12,4,94.12
641263681_10164526701966834_122299443083211244_n.jpg,part2,10164526701966834,10164526701956834,10000,10000,12,4,94.12
605378415_10164235356186834_2874431885765987780_n.jpg,part2,10164235356186834,10164235356181834,5000,5000,13,3,94.12
562433046_10163922913141834_4095263500475284011_n.jpg,part2,10163922913141834,10163922913131834,10000,10000,12,4,94.12
516452846_10163421174806834_3353427889738741226_n.jpg,part2,10163421174806834,10163421174776834,30000,30000,11,4,88.24
580989520_10164046592091834_3196527154725387798_n.jpg,part2,10164046592091834,10164046592081834,10000,10000,12,4,94.12
702516125_10164966542936834_1337233800378650907_n.jpg,part2,10164966542936834,10164966542931834,5000,5000,13,3,94.12
622512409_10164409407901834_9015595378797869711_n.jpg,part2,10164409407901834,10164409407896834,5000,5000,11,3,82.35
682534928_10164862582851834_2918832652076517380_n.jpg,part2,10164862582851834,10164862582846834,5000,5000,12,3,88.24
660602078_10164740984506834_3631531841843929178_n.jpg,part2,10164740984506834,10164740984501834,5000,5000,13,3,94.12
574581775_10163973330771834_8272855284302055625_n.jpg,part2,10163973330771834,10163973330751834,20000,20000,12,4,94.12
726321987_932349773198393_2662044633219796018_n.png,part2,932349773198393,10165105876541834,-9232756103343441,9232756103343441,0,0,0.00
518108975_10163448948561834_7188317177335642649_n.jpg,part2,10163448948561834,10163448948546834,15000,15000,12,3,88.24
736182265_1629296798134526_2808542348582895331_n.png,part2,1629296798134526,10165165891846834,-8535869093712308,8535869093712308,1,0,25.00
559354635_10163867282986834_1142032340508216041_n.jpg,part2,10163867282986834,10163867282976834,10000,10000,12,4,94.12
689275024_10164900138361834_4162127726143756320_n.jpg,part2,10164900138361834,10164900138356834,5000,5000,12,3,88.24
623366119_10164394515461834_1829143863950200253_n.jpg,part2,10164394515461834,10164394515446834,15000,15000,12,3,88.24
516898580_10163419200606834_7512779864973220822_n.jpg,part2,10163419200606834,10163419200601834,5000,5000,13,3,94.12
622620050_10164395266101834_1854898697324181325_n.jpg,part2,10164395266101834,10164395266091834,10000,10000,11,4,88.24
565703184_10163903780431834_64211067682741864_n.jpg,part2,10163903780431834,10163903780426834,5000,5000,12,3,88.24
684500888_10164869657341834_7702021695355109044_n.jpg,part2,10164869657341834,10164869657326834,15000,15000,12,3,88.24
695658422_10164923388936834_8714064268022005513_n.jpg,part2,10164923388936834,10164923388931834,5000,5000,13,3,94.12
618358848_10164387899596834_7443045114033882075_n.jpg,part2,10164387899596834,10164387899591834,5000,5000,13,3,94.12
644089445_10164575162686834_5882250459780992378_n.jpg,part2,10164575162686834,10164575162681834,5000,5000,13,3,94.12
619596770_10164391033861834_1794724111778451585_n.jpg,part2,10164391033861834,10164391033851834,10000,10000,12,4,94.12
571245191_10163953583686834_8214544294683825632_n.jpg,part2,10163953583686834,10163953583681834,5000,5000,13,3,94.12
711474736_10165041308516834_4398370453484949826_n.jpg,part2,10165041308516834,10165041308501834,15000,15000,12,3,88.24
659102222_10164720615176834_4250463383209357446_n.jpg,part2,10164720615176834,10164720615156834,20000,20000,12,4,94.12
593994992_10164130025706834_57759841180180155_n.jpg,part2,10164130025706834,10164130025701834,5000,5000,13,3,94.12
718993792_1315136596774280_2866168537612553828_n.png,part2,1315136596774280,10165048787706834,-8849912190932554,8849912190932554,1,0,31.25
578006850_10164012540006834_6297460217064058176_n.jpg,part2,10164012540006834,10164012540001834,5000,5000,13,3,94.12
675991221_10164819375031834_3838832561112534743_n.jpg,part2,10164819375031834,10164819375026834,5000,5000,12,3,88.24
573871733_10163985900241834_7202629378744034255_n.jpg,part2,10163985900241834,10163985900231834,10000,10000,12,4,94.12
678913485_10164836993416834_1471617558379277715_n.jpg,part2,10164836993416834,10164836993406834,10000,10000,12,4,94.12
577036851_10164053563076834_2478879357571024393_n.jpg,part2,10164053563076834,10164053563071834,5000,5000,13,3,94.12
585101846_10164063453446834_5114876593989521773_n.jpg,part2,10164063453446834,10164063453436834,10000,10000,12,4,94.12
519548508_10163494092146834_3271721892946598692_n.jpg,part2,10163494092146834,10163494092091834,55000,55000,11,3,82.35
624101963_10164422185701834_5122862113618942608_n.jpg,part2,10164422185701834,10164422185686834,15000,15000,11,3,82.35
557595026_10163927316571834_9023004429597973703_n.jpg,part2,10163927316571834,10163927316561834,10000,10000,12,4,94.12
594975924_10164135367246834_1122359625391417187_n.jpg,part2,10164135367246834,10164135367241834,5000,5000,13,3,94.12
504380955_10163587474106834_6894564170672332214_n.jpg,part2,10163587474106834,10163587474101834,5000,5000,13,3,94.12
612861064_10164307929941834_4804671717656214191_n.jpg,part2,10164307929941834,10164307929936834,5000,5000,12,3,88.24
724247451_928352096932724_2881850816953799844_n.png,part2,928352096932724,10165082502081834,-9236730405149110,9236730405149110,0,1,6.67
703288138_10164967855001834_4105649176003218888_n.jpg,part2,10164967855001834,10164967854986834,15000,15000,10,3,76.47
611301519_10164295646901834_2880092022563909074_n.jpg,part2,10164295646901834,10164295646896834,5000,5000,11,3,82.35
558929935_10163847231311834_7094032524856582917_n.jpg,part2,10163847231311834,10163847231306834,5000,5000,12,3,88.24
641294429_10164548480101834_7647117973275628440_n.jpg,part2,10164548480101834,10164548480086834,15000,15000,11,3,82.35
612157503_10164300568171834_6614765421227646335_n.jpg,part2,10164300568171834,10164300568166834,5000,5000,12,3,88.24
611148030_10164285500561834_5344722797327790355_n.jpg,part2,10164285500561834,10164285500556834,5000,5000,12,3,88.24
726808910_1334133261408597_3818813377032428829_n.png,part2,1334133261408597,10165106015011834,-8830972753603237,8830972753603237,1,0,18.75
666510498_10164771110656834_4719748935312875502_n.jpg,part2,10164771110656834,10164771110651834,5000,5000,13,3,94.12
687654212_10164885909081834_6355387568715659093_n.jpg,part2,10164885909081834,10164885909076834,5000,5000,12,3,88.24
624109068_10164429697476834_4287534169040591216_n.jpg,part2,10164429697476834,10164429697471834,5000,5000,13,3,94.12
657996739_10164730556741834_791812835431462471_n.jpg,part2,10164730556741834,10164730556736834,5000,5000,12,3,88.24
636697141_10164495541611834_5430345181056113630_n.jpg,part2,10164495541611834,10164495541606834,5000,5000,12,3,88.24
613389862_10164307929971834_970754343364442296_n.jpg,part2,10164307929971834,10164307929966834,5000,5000,12,3,88.24
622791215_10164414643976834_5032377094695639431_n.jpg,part2,10164414643976834,10164414643971834,5000,5000,13,3,94.12
582006454_10164033251131834_6408229787212479865_n.jpg,part2,10164033251131834,10164033251121834,10000,10000,12,4,94.12
577018734_10164017947751834_8071165615909442511_n.jpg,part2,10164017947751834,10164017947746834,5000,5000,12,3,88.24
561119522_10163909722166834_503829727690049436_n.jpg,part2,10163909722166834,10163909722161834,5000,5000,13,3,94.12
585253182_10164063336941834_8316090781959002636_n.jpg,part2,10164063336941834,10164063336936834,5000,5000,12,3,88.24
497911396_10163126441216834_3034838680316024653_n.jpg,part2,10163126441216834,10163126441211834,5000,5000,13,3,94.12
736290102_1710123406689328_6875586010524222631_n.png,part2,1710123406689328,10165178855716834,-8455055449027506,8455055449027506,1,0,12.50
673534057_10164826492741834_434876596677474960_n.jpg,part2,10164826492741834,10164826492701834,40000,40000,12,4,94.12
623389367_10164398853716834_437005190571830188_n.jpg,part2,10164398853716834,10164398853711834,5000,5000,13,3,94.12
570264346_10163958511886834_7061192148399543122_n.jpg,part2,10163958511886834,10163958511881834,5000,5000,13,3,94.12
608862082_10164292005266834_95003801450736091_n.jpg,part2,10164292005266834,10164292005246834,20000,20000,12,4,94.12
705381499_10164971969651834_4655556195721460149_n.jpg,part2,10164971969651834,10164971969646834,5000,5000,12,3,88.24
710637888_10165011118136834_4280721293113814706_n.jpg,part2,10165011118136834,10165011118131834,5000,5000,13,3,94.12
701510106_10164957978991834_5121465398494536997_n.jpg,part2,10164957978991834,10164957978981834,10000,10000,12,4,94.12
692072914_10164919422086834_3564644078363700837_n.jpg,part2,10164919422086834,10164919422081834,5000,5000,13,3,94.12
594863775_10164135563266834_357255946306996535_n.jpg,part2,10164135563266834,10164135563261834,5000,5000,13,3,94.12
539609348_10163682398021834_113696088979736465_n.jpg,part2,10163682398021834,10163682398016834,5000,5000,12,3,88.24
710890030_10165039000551834_2419983276680935056_n.jpg,part2,10165039000551834,10165039000541834,10000,10000,12,4,94.12
557928410_10163876645721834_471267501775846917_n.jpg,part2,10163876645721834,10163876645716834,5000,5000,12,3,88.24
608424353_10164291214796834_6037133257332770932_n.jpg,part2,10164291214796834,10164291214791834,5000,5000,13,3,94.12
565142833_10163932055426834_2078231125275047145_n.jpg,part2,10163932055426834,10163932055416834,10000,10000,12,4,94.12
688513735_10164890511016834_9007129569588103235_n.jpg,part2,10164890511016834,10164890511006834,10000,10000,12,4,94.12
651514574_10164624584336834_2491731431094092796_n.jpg,part2,10164624584336834,10164624584326834,10000,10000,12,4,94.12
641052803_10164535753501834_7509411587138723604_n.jpg,part2,10164535753501834,10164535753496834,5000,5000,11,3,82.35
506794606_10163540191616834_973337391304686133_n.jpg,part2,10163540191616834,10163540191606834,10000,10000,12,4,94.12
685842663_10164900475136834_5508731142849657731_n.jpg,part2,10164900475136834,10164900475131834,5000,5000,13,3,94.12
651079041_10164624583576834_844707867762140339_n.jpg,part2,10164624583576834,10164624583571834,5000,5000,13,3,94.12
658930126_10164732125576834_7411457883101143999_n.jpg,part2,10164732125576834,10164732125561834,15000,15000,12,3,88.24
600332988_10164216805971834_1261360542323800969_n.jpg,part2,10164216805971834,10164216805966834,5000,5000,12,3,88.24
722755275_1344020861126412_660160515526290131_n.png,part2,1344020861126412,10165088628956834,-8821067767830422,8821067767830422,1,0,18.75
515437269_10163536238526834_4650321096970683906_n.jpg,part2,10163536238526834,10163536238511834,15000,15000,12,3,88.24
577030056_10164010220421834_1377537794942418819_n.jpg,part2,10164010220421834,10164010220416834,5000,5000,12,3,88.24
557476267_10163847270521834_4765967141946674783_n.jpg,part2,10163847270521834,10163847270506834,15000,15000,12,3,88.24
631667653_10164486251251834_7249293669390950314_n.jpg,part2,10164486251251834,10164486251236834,15000,15000,12,3,88.24
548187924_10163763971526834_1746767530307663386_n.jpg,part2,10163763971526834,10163763971521834,5000,5000,13,3,94.12
574617927_10163996447806834_6886114239224250334_n.jpg,part2,10163996447806834,10163996447791834,15000,15000,11,3,82.35
653082632_10164658989466834_8963110802490621410_n.jpg,part2,10164658989466834,10164658989461834,5000,5000,13,3,94.12
646855104_10164593738191834_6948300842822668998_n.jpg,part2,10164593738191834,10164593738181834,10000,10000,12,4,94.12
625985589_10164442454126834_5839841136361444696_n.jpg,part2,10164442454126834,10164442450101834,4025000,4025000,10,3,82.35
720905708_26808622522150115_4124451627483398490_n.png,part2,26808622522150115,10165091910826834,16643530611323281,16643530611323281,0,0,0.00
724714522_1002911025620457_8056527196002106792_n.png,part2,1002911025620457,10165088919906834,-9162177894286377,9162177894286377,2,0,18.75
581397435_10164033331896834_325955965182404560_n.jpg,part2,10164033331896834,10164033331891834,5000,5000,13,3,94.12
646697551_10164576797066834_4232521853947420068_n.jpg,part2,10164576797066834,10164576797061834,5000,5000,13,3,94.12
736074262_1670755034184024_6254589402255967169_n.png,part2,1670755034184024,10165174397651834,-8494419363467810,8494419363467810,1,1,12.50
657597418_10164701064511834_5696005239056576281_n.jpg,part2,10164701064511834,10164701064506834,5000,5000,12,3,88.24
731442642_1782847706455884_858857297667734038_n.png,part2,1782847706455884,10165141038686834,-8382293332230950,8382293332230950,1,1,18.75
721104294_859153060575785_7570701980417971833_n.png,part2,859153060575785,10165084412451834,-9305931351876049,9305931351876049,0,0,6.67
592498126_10164132755596834_5312728088375289191_n.jpg,part2,10164132755596834,10164132755581834,15000,15000,12,3,88.24
516416886_10163407907246834_2853723931207446696_n.jpg,part2,10163407907246834,10163407907236834,10000,10000,12,4,94.12
686080834_10164869648311834_159712636403067555_n.jpg,part2,10164869648311834,10164869648301834,10000,10000,12,4,94.12
583693356_10164063899091834_7486616510146714028_n.jpg,part2,10164063899091834,10164063899086834,5000,5000,12,3,88.24
623361521_10164421362951834_1606500412414802194_n.jpg,part2,10164421362951834,10164421362931834,20000,20000,12,4,94.12
605711970_10164245799901834_3642324450081988060_n.jpg,part2,10164245799901834,10164245799896834,5000,5000,11,3,82.35
607994133_10164269213806834_4327913075440468726_n.jpg,part2,10164269213806834,10164269213796834,10000,10000,11,4,88.24
674253378_10164820781801834_5804474705718235220_n.jpg,part2,10164820781801834,10164820781781834,20000,20000,11,4,88.24
595694045_10164171255531834_2849201988701451493_n.jpg,part2,10164171255531834,10164171255526834,5000,5000,12,3,88.24
600226267_10164213700016834_5901870329104426938_n.jpg,part2,10164213700016834,10164213700011834,5000,5000,13,3,94.12
615964186_10164345391496834_2176563909097386752_n.jpg,part2,10164345391496834,10164345391491834,5000,5000,13,3,94.12
610655789_10164283364356834_5011931641052268405_n.jpg,part2,10164283364356834,10164283364351834,5000,5000,13,3,94.12
678203313_10164831189286834_8207448838623448295_n.jpg,part2,10164831189286834,10164831189281834,5000,5000,13,3,94.12
571751346_10163975020986834_7106387385044701790_n.jpg,part2,10163975020986834,10163975020976834,10000,10000,12,4,94.12
549239317_10163789120321834_2878244227311988243_n.jpg,part2,10163789120321834,10163789120316834,5000,5000,12,3,88.24
645456704_10164592737731834_5979611746598555023_n.jpg,part2,10164592737731834,10164592737726834,5000,5000,12,3,88.24
605962003_10164276806311834_5994897436143669573_n.jpg,part2,10164276806311834,10164276806306834,5000,5000,12,3,88.24
612376982_10164304272741834_6349719507471348837_n.jpg,part2,10164304272741834,10164304272721834,20000,20000,12,4,94.12
729540241_1582150879946814_7869495332242810711_n.png,part2,1582150879946814,122339384402031367,-120757233522084553,120757233522084553,1,0,18.75
731442606_1803656687267975_6030931556526113522_n.png,part2,1803656687267975,122340516212031367,-120536859524763392,120536859524763392,1,0,12.50
725742729_1057036493557226_9062700970418264023_n.png,part2,1057036493557226,122338905836031367,-121281869342474141,121281869342474141,1,0,6.25
727288118_877321815426411_1774841713000941493_n.png,part2,877321815426411,122338473482031367,-121461151666604956,121461151666604956,0,0,20.00
729644307_894693426989278_8889054707150491723_n.png,part2,894693426989278,122339857796031367,-121445164369042089,121445164369042089,0,0,0.00
737383921_4614843838840706_8150447074093784469_n.png,part2,4614843838840706,122341745348031367,-117726901509190661,117726901509190661,0,0,6.25
733704627_1761071928409892_5216873296299624553_n.png,part2,1761071928409892,122341607954031367,-120580536025621475,120580536025621475,1,0,6.25
735925962_2251962212231844_3127327623647152529_n.png,part2,2251962212231844,122341761812031367,-120089799599799523,120089799599799523,0,0,12.50
730608557_27277591861851272_4271154456282605289_n.png,part2,27277591861851272,122339895662031367,-95062303800180095,95062303800180095,0,0,11.76
729995911_17978789502047963_3326127105103676677_n.jpg,part2,17978789502047963,122340270944031367,-104361481441983404,104361481441983404,1,0,5.88
730511138_1036162319067597_649231433974100479_n.png,part2,1036162319067597,122340067346031367,-121303905026963770,121303905026963770,1,1,12.50
728070512_1482249753204233_2864722632561422163_n.png,part2,1482249753204233,122338817768031367,-120856568014827134,120856568014827134,1,0,12.50
739066637_27408823312108572_6597570479905221435_n.png,part2,27408823312108572,122342141840031367,-94933318527922795,94933318527922795,0,0,5.88
727479492_1327106652288714_5167936509678768439_n.png,part2,1327106652288714,122338707740031367,-121011601087742653,121011601087742653,1,0,18.75
727179215_1563350195508032_2559061321965534881_n.png,part2,1563350195508032,122338473332031367,-120775123136523335,120775123136523335,1,0,18.75
729080945_1001012509506622_6107638439370951096_n.png,part2,1001012509506622,122338850684031367,-121337838174524745,121337838174524745,1,0,18.75
481671084_122248753742031367_2738271581707866236_n.jpg,part2,122248753742031367,122202358472031367,46395270000000,46395270000000,4,7,66.67
730784200_1051872573995926_2824009084710335732_n.png,part2,1051872573995926,122340443054031367,-121288570480035441,121288570480035441,1,0,6.25
